18907.00	29.43	26.99	2.44
18937.00	29.53	26.99	2.54
18967.00	29.43	26.99	2.44
18997.00	29.53	26.99	2.54
19027.00	29.53	26.99	2.54
19057.00	29.71	26.99	2.72
19087.00	29.71	26.99	2.72
19117.00	29.71	26.99	2.72
19147.00	29.71	26.99	2.72
19177.00	29.89	26.91	2.98
19207.00	29.99	26.91	3.08
19267.00	29.99	26.99	3.00
19297.00	30.17	26.91	3.26
19327.00	30.17	26.91	3.26
19357.00	30.17	26.99	3.18
19388.00	30.17	26.99	3.18
19418.00	30.35	26.99	3.36
19448.00	30.35	26.99	3.36
19478.00	30.35	26.99	3.36
19508.00	30.45	26.99	3.46
19538.00	30.45	26.99	3.46
19568.00	30.45	26.91	3.54
19598.00	30.45	26.99	3.46
19628.00	30.54	26.99	3.55
19658.00	30.54	26.99	3.55
19688.00	30.54	26.99	3.55
19718.00	30.63	26.99	3.64
19748.00	30.82	26.91	3.91
19778.00	30.82	26.91	3.91
19808.00	30.82	26.91	3.91
19838.00	30.82	26.91	3.91
19868.00	31.00	26.91	4.09
19899.00	31.00	26.91	4.09
19929.00	30.91	26.91	4.00
19959.00	30.91	26.91	4.00
19989.00	31.00	26.99	4.01
20019.00	31.00	26.99	4.01
20049.00	31.00	26.99	4.01
20079.00	31.00	26.99	4.01
20109.00	31.19	26.99	4.20
20139.00	31.28	26.99	4.29
20169.00	31.28	26.99	4.29
20199.00	31.19	26.99	4.20
20229.00	31.19	26.99	4.20
20259.00	31.38	26.99	4.39
20289.00	31.28	26.99	4.29
20319.00	31.28	26.99	4.29
20349.00	31.66	26.99	4.67
20379.00	31.28	26.99	4.29
20409.00	31.38	26.99	4.39
20439.00	31.38	27.00	4.38
20349.00	31.66	27.00	4.66
20379.00	31.28	27.00	4.28
20409.00	31.38	27.00	4.38
20439.00	31.38	27.00	4.38
20470.00	31.47	26.99	4.48
20500.00	31.56	26.99	4.57
20530.00	31.56	26.99	4.57
20560.00	31.66	26.99	4.67
20590.00	31.56	26.99	4.57
20620.00	31.66	26.99	4.67
20650.00	31.66	26.99	4.67
20680.00	31.66	26.99	4.67
20710.00	31.75	26.99	4.76
20740.00	31.75	26.99	4.76
20770.00	31.85	26.99	4.86
20800.00	31.85	26.99	4.86
20830.00	31.85	26.99	4.86
20860.00	31.85	26.99	4.86
20890.00	31.94	26.99	4.95
20920.00	31.85	26.91	4.94
20950.00	31.85	26.99	4.86
20980.00	31.94	26.91	5.03
21011.00	31.94	26.91	5.03
21041.00	31.94	26.91	5.03
21071.00	32.03	26.99	5.04
21101.00	31.85	26.99	4.86
21131.00	32.03	26.99	5.04
21161.00	32.03	26.99	5.04
21191.00	32.03	26.99	5.04
21221.00	32.13	26.99	5.14
21251.00	32.22	26.99	5.23
21281.00	32.22	26.99	5.23
21311.00	32.13	26.99	5.14
21341.00	32.13	26.99	5.14
21371.00	32.03	26.99	5.04
21401.00	32.13	26.99	5.14
21431.00	32.32	26.99	5.33
21461.00	32.22	26.91	5.31
21491.00	32.22	26.99	5.23
21521.00	32.32	26.99	5.33
21552.00	32.22	26.99	5.23
21582.00	32.41	26.99	5.42
21612.00	32.32	26.99	5.33
21642.00	32.32	26.99	5.33
21672.00	32.32	26.99	5.33
21702.00	32.32	26.99	5.33
21732.00	32.51	26.91	5.60
21762.00	32.32	26.91	5.41
21792.00	32.60	26.99	5.61
21822.00	32.41	26.99	5.42
21852.00	32.41	26.99	5.42
21882.00	32.41	26.99	5.42
21912.00	32.60	26.99	5.61
21942.00	32.51	26.99	5.52
21972.00	32.60	26.99	5.61
22002.00	32.51	26.99	5.52
22032.00	32.41	26.99	5.42
22062.00	32.51	26.99	5.52
22093.00	32.60	26.99	5.61
22123.00	32.60	26.99	5.61
22153.00	32.60	26.99	5.61
22183.00	32.51	26.99	5.52
22213.00	32.51	26.99	5.52
22243.00	32.70	26.99	5.71
22273.00	32.60	26.99	5.61
22303.00	32.60	26.99	5.61
22333.00	32.60	26.99	5.61
22363.00	32.89	26.99	5.90
22393.00	32.70	26.99	5.71
22423.00	32.60	26.99	5.61
22453.00	32.51	26.99	5.52
22483.00	32.98	26.99	5.99
22513.00	32.60	26.99	5.61
22543.00	32.41	26.99	5.42
22573.00	32.70	26.99	5.71
22603.00	32.79	26.99	5.80
22633.00	32.70	26.99	5.71
22664.00	32.79	26.99	5.80
22694.00	32.70	26.99	5.71
22724.00	32.70	26.99	5.71
22754.00	32.51	26.99	5.52
22784.00	32.51	27.17	5.34
22814.00	32.70	27.17	5.53
22844.00	32.70	26.99	5.71
22874.00	32.70	26.99	5.71
22904.00	32.70	26.99	5.71
22934.00	32.60	27.17	5.43
23054.00	32.79	27.17	5.62
23084.00	32.70	27.17	5.53
23114.00	32.70	27.17	5.53
23144.00	32.60	27.17	5.43
23174.00	32.79	26.99	5.80
23204.00	32.79	26.99	5.80
23235.00	32.70	26.99	5.71
23265.00	32.79	27.17	5.62
23295.00	32.98	27.17	5.81
23325.00	32.98	27.17	5.81
23355.00	32.89	27.17	5.72
23385.00	32.89	27.17	5.72
23415.00	32.98	27.17	5.81
23445.00	32.98	27.17	5.81
23475.00	32.79	27.17	5.62
23505.00	32.79	27.17	5.62
23535.00	32.70	27.17	5.53
23565.00	32.79	27.17	5.62
23595.00	32.79	27.17	5.62
23625.00	32.79	27.17	5.62
23655.00	32.79	27.17	5.62
23685.00	32.89	27.17	5.72
23715.00	32.89	27.17	5.72
23746.00	32.79	27.17	5.62
23776.00	32.79	27.17	5.62
23806.00	32.98	27.17	5.81
23836.00	32.98	27.17	5.81
23866.00	32.89	27.17	5.72
23896.00	32.89	27.17	5.72
23926.00	32.79	27.17	5.62
23956.00	32.89	27.17	5.72
23986.00	32.89	27.17	5.72
24016.00	32.79	27.17	5.62
24046.00	32.98	27.17	5.81
24076.00	32.98	27.17	5.81
24106.00	32.89	27.17	5.72
24136.00	32.98	27.17	5.81
24166.00	33.08	27.17	5.91
24196.00	32.98	27.17	5.81
24226.00	32.89	27.17	5.72
24256.00	32.89	27.17	5.72
24286.00	32.89	26.99	5.90
24317.00	32.98	26.99	5.99
24347.00	33.08	27.17	5.91
24377.00	32.98	27.17	5.81
24407.00	32.98	27.17	5.81
24437.00	32.98	27.17	5.81
24467.00	32.98	27.17	5.81
24497.00	32.98	27.17	5.81
24527.00	32.89	27.17	5.72
24557.00	32.98	27.17	5.81
24587.00	32.89	27.17	5.72
24617.00	32.79	27.17	5.62
24647.00	32.89	27.17	5.72
24677.00	32.98	27.17	5.81
24707.00	32.89	27.17	5.72
24737.00	32.79	26.99	5.80
24767.00	32.89	27.17	5.72
24797.00	32.79	27.17	5.62
24827.00	32.41	27.26	5.15
24858.00	32.89	27.17	5.72
24888.00	32.79	27.17	5.62
24918.00	32.79	27.17	5.62
24948.00	32.98	27.17	5.81
24978.00	32.89	27.17	5.72
25008.00	32.79	27.17	5.62
25038.00	32.70	27.26	5.44
25068.00	32.89	27.17	5.72
25098.00	33.08	27.17	5.91
25128.00	32.79	27.17	5.62
25158.00	32.79	27.17	5.62
25188.00	32.60	27.26	5.34
25218.00	32.79	27.17	5.62
25248.00	32.89	27.17	5.72
25278.00	32.89	27.17	5.72
25308.00	32.70	27.17	5.53
25338.00	32.51	27.17	5.34
25368.00	32.70	27.17	5.53
25399.00	32.79	27.26	5.53
25429.00	32.79	27.17	5.62
25459.00	32.70	27.17	5.53
25489.00	32.79	27.26	5.53
25519.00	32.70	27.17	5.53
25248.00	32.89	27.17	5.72
25278.00	32.89	27.17	5.72
25308.00	32.70	27.17	5.53
25338.00	32.51	27.17	5.34
25368.00	32.70	27.17	5.53
25399.00	32.79	27.26	5.53
25429.00	32.79	27.17	5.62
25459.00	32.70	27.17	5.53
25489.00	32.79	27.26	5.53
25519.00	32.70	27.17	5.53
25549.00	32.70	27.17	5.53
25579.00	32.70	27.26	5.44
25609.00	32.51	27.17	5.34
25639.00	32.79	27.17	5.62
25669.00	32.79	27.26	5.53
25699.00	32.60	27.26	5.34
25729.00	32.60	27.26	5.34
25759.00	32.51	27.17	5.34
25789.00	32.51	27.17	5.34
25819.00	32.60	27.17	5.43
25849.00	32.70	27.17	5.53
25879.00	32.51	27.17	5.34
25909.00	32.70	27.17	5.53
25939.00	32.60	27.17	5.43
25970.00	32.51	27.17	5.34
26000.00	32.41	27.17	5.24
26030.00	32.51	27.26	5.25
26060.00	32.51	27.17	5.34
26090.00	32.51	27.17	5.34
26120.00	32.51	27.26	5.25
26150.00	32.51	27.17	5.34
26180.00	32.60	27.17	5.43
26210.00	32.51	27.17	5.34
26240.00	32.51	27.17	5.34
26270.00	32.51	27.26	5.25
26300.00	32.51	27.26	5.25
26330.00	32.51	27.17	5.34
26360.00	32.51	27.26	5.25
26480.00	32.22	27.26	4.96
26511.00	32.41	27.26	5.15
26541.00	32.51	27.26	5.25
26571.00	32.51	27.17	5.34
26601.00	32.32	27.26	5.06
26631.00	32.22	27.26	4.96
26661.00	32.22	27.17	5.05
26691.00	32.32	27.26	5.06
26721.00	32.41	27.26	5.15
26751.00	32.41	27.17	5.24
26781.00	32.32	27.17	5.15
26811.00	32.22	27.26	4.96
26841.00	32.22	27.26	4.96
26871.00	32.32	27.17	5.15
26901.00	32.32	27.26	5.06
26931.00	32.32	27.26	5.06
26961.00	32.22	27.17	5.05
26991.00	32.22	27.26	4.96
27021.00	32.22	27.26	4.96
27052.00	32.22	27.26	4.96
